OperatorInfo/Title,OperatorsReference,UsageTypeID,UsageType/IsPayAtLocation,UsageType/IsMembershipRequired,UsageType/IsAccessKeyRequired,UsageType/ID,UsageType/Title,UsageCost,AddressInfo/ID,AddressInfo/Title,AddressInfo/AddressLine1,AddressInfo/AddressLine2,AddressInfo/Town,AddressInfo/StateOrProvince,AddressInfo/Postcode,AddressInfo/CountryID,AddressInfo/Country/ISOCode,AddressInfo/Country/ContinentCode,AddressInfo/Country/ID,AddressInfo/Country/Title,AddressInfo/Latitude,AddressInfo/Longitude,AddressInfo/ContactTelephone1,AddressInfo/ContactTelephone2,AddressInfo/ContactEmail,AddressInfo/AccessComments,AddressInfo/RelatedURL,AddressInfo/Distance,AddressInfo/DistanceUnit,NumberOfPoints,GeneralComments,DatePlanned,DateLastConfirmed,StatusTypeID,StatusType/IsOperational,StatusType/IsUserSelectable,StatusType/ID,StatusType/Title,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,SubmissionStatus/IsLive,SubmissionStatus/ID,SubmissionStatus/Title,UserComments/0,PercentageSimilarity,Connections/0/ID,Connections/0/ConnectionTypeID,Connections/0/ConnectionType/FormalName,Connections/0/ConnectionType/IsDiscontinued,Connections/0/ConnectionType/IsObsolete,Connections/0/ConnectionType/ID,Connections/0/ConnectionType/Title,Connections/0/Reference,Connections/0/StatusTypeID,Connections/0/StatusType/IsOperational,Connections/0/StatusType/IsUserSelectable,Connections/0/StatusType/ID,Connections/0/StatusType/Title,Connections/0/LevelID,Connections/0/Level/Comments,Connections/0/Level/IsFastChargeCapable,Connections/0/Level/ID,Connections/0/Level/Title,Connections/0/Amps,Connections/0/Voltage,Connections/0/PowerKW,Connections/0/CurrentTypeID,Connections/0/CurrentType/Description
Viesgo (Spain),,1,,,,1,Public,,61495,Julián Ceballos,"Calle Julián Ceballos, 9-11",,Torrelavega,Cantabria,39300,210,ES,EU,210,Spain,43.348854,-4.051288,+34 900102260,,Contacto.emobility@eon.com,,,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77807,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,,2.3,,
Viesgo (Spain),,1,,,,1,Public,,61496,Pereda,"Calle José María Pereda, 18",,Torrelavega,Cantabria,39300,210,ES,EU,210,Spain,43.350387,-4.049411,,,,,,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77808,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,,2.3,,
,,1,,,,1,Public,,61497,Matogrande,"Calle de Galileo Galilei, 4",,Corunna,Corunna,15008,210,ES,EU,210,Spain,43.35361,-8.42269,+34 902120907,,,,http://www.coruna.es/servlet/Satell...,,0,,Tarjeta Gas Natural Fenosa,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77810,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61498,Cuesta de la Palloza,"Costa de Palloza, 5",,Corunna,Corunna,15006,210,ES,EU,210,Spain,43.358057,-8.403832,+34 902120907,,,,http://www.coruna.es/servlet/Satell...,,0,,Tarjeta Gas Natural Fenosa,,,100,FALSE,TRUE,100,Not Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77815,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61499,Hospital,"Calle San Roque, 11-15",,A Coruña,A Coruña,15002,210,ES,EU,210,Spain,43.373445,-8.398065,+34 902120907,,,,http://portal.gasnatural.com/servle...,,0,,Tarjeta Gas Natural Fenosa,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77816,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61500,Calle de la Torre,"Calle de la Torre, 60",,Corunna,Corunna,15002,210,ES,EU,210,Spain,43.375836,-8.398019,+34 902120907,,,,http://www.coruna.es/servlet/Satell...,,0,,Tarjeta Gas Natural Fenosa,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77820,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61501,Subestación Corredoria,"Carretera de la Estrecha, 33",,Oviedo,Oviedo,33011,210,ES,EU,210,Spain,43.38124,-5.828678,+34 902860860,,,,http://eficiencia.hcenergia.com/efi...,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77823,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61502,Ayuntamiento de Camargo,"Calle Rufino Ruíz Ceballos, 11",,Camargo,Cantabria,39600,210,ES,EU,210,Spain,43.422607,-3.843499,+34 942 25 52 39,,,,http://www.aytocamargo.es,,0,,Tarjeta ayuntamiento de Santander,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77824,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,220,7,,
,,1,,,,1,Public,,61503,Parking Ntra. Sra. del Recuerdo,"Avenida de Burgos, 5",,Madrid,Madrid,28036,210,ES,EU,210,Spain,43.423501,-3.857275,91 787 72 92,,movilidad.electrica@emtmadrid.es,,http://www.madridmovilidad.es/es/ap...,,0,,,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77826,17,,FALSE,FALSE,17,CEE 5 Pin,,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,230,11,,
Viesgo (Spain),,1,,,,1,Public,,61504,Laredo,"Avenida la Victoria, 5",,Laredo,Cantabria,39770,210,ES,EU,210,Spain,43.426321,-3.449205,+34 900102260,,Contacto.emobility@eon.com,,http://www.eonespana.com/es.html,,0,,Tarjeta EON,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77832,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,220,7,,
Viesgo (Spain),,1,,,,1,Public,,61505,Calle Luciano Malumbres,"Calle Luciano Malumbres, 19C",,Santander,Cantabria,39011,210,ES,EU,210,Spain,43.436244,-3.841279,+34 900102260,,Contacto.emobility@eon.com,,http://www.eonespana.com/es/empresa...,,0,,Tarjeta EON,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77834,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
Viesgo (Spain),,1,,,,1,Public,,61506,Poligono Candina,"Calle del Real Consulado, 39-45",,Santander,Santander,39011,210,ES,EU,210,Spain,43.45135,-3.833141,+34 902110663,,Contacto.emobility@eon.com,,http://www.eonespana.com/es/empresa...,,0,,Tarjeta EON,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77835,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61507,Calderón de la Barca,"Calle Calderón de la Barca, 16-18",,Santander,Cantabria,39002,210,ES,EU,210,Spain,43.459111,-3.808946,+34 900102260,,contacto.emobility@eon.com,,http://www.eonespana.com/es/empresa/nuevas...,,0,,Tarjeta EON,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77836,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,220,7,,
Viesgo (Spain),,1,,,,1,Public,,61508,Paseo Pereda,"Paseo de la Pereda, 30",,Santander,Santander,39004,210,ES,EU,210,Spain,43.462401,-3.799294,+34 900102260,,Contacto.emobility@eon.com,,http://www.eonespana.com/es.html,,0,,Tarjeta EON,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77838,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
Viesgo (Spain),,1,,,,1,Public,,61509,Plaza del Ayuntamiento,"Calle Cardenal Cisneros, 2",,Santander,Cantabria,39001,210,ES,EU,210,Spain,43.463279,-3.810767,+34 900102260,,contacto.emobility@eon.com,,http://www.eonespana.com/es/empresa/nuevas...,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77840,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,220,7,,
Viesgo (Spain),,1,,,,1,Public,,61510,"Escuela Técnica Superior de Caminos, Canales y Puertos","Avenida los Castros, 44",,Santander,Cantabria,39005,210,ES,EU,210,Spain,43.471663,-3.799128,+34 900102260,,Contacto.emobility@eon.com,,http://www.eonespana.com/es.html,,0,,,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77842,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,16,220,,,
Viesgo (Spain),,1,,,,1,Public,,61511,Plaza Rubén Darío,"Av de Manuel García Lago, 6398",,Santander,Santander,39005,210,ES,EU,210,Spain,43.478228,-3.78913,+34 902110663,,Contacto.emobility@eon.com,,http://www.eonespana.com/es/empresa...,,0,,Tarjeta EON,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77844,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61512,Crady Eléctrica,"Camino del Fontán, 1A",,Gijón,Gijón,33392,210,ES,EU,210,Spain,43.484089,-5.740514,,,,,http://www.cardylet.com/mapa.asp,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77845,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61513,Roces,"Carretera Oviedo-Gijón, 406",,Gijón,Gijón,33211,210,ES,EU,210,Spain,43.516818,-5.689106,,,,,http://www.hcenergia.com/es/,,0,,,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77846,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61514,EMULSA,"AS-246, 64-70",,Gijón,Gijón,33211,210,ES,EU,210,Spain,43.518886,-5.673533,+34 985181450,,,,http://www.cardylet.com,,0,,,,,100,FALSE,TRUE,100,Not Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77847,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61515,Molinón,Avenida Molinón,,Gijón,Asturias,33203,210,ES,EU,210,Spain,43.537357,-5.639184,+34 900 907 005,,,,http://tc.gijon.es,,0,,Tarjeta ayuntamiento de Gijón,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77848,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61516,Canga Argüelles,"Calle Canga Argüelles, 8-10",,Gijón,Asturias,33202,210,ES,EU,210,Spain,43.538221,-5.65102,+34 985371122,,,,http://tc.gijon.es,,0,,Tarjeta ayuntamiento de Gijón,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77849,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61517,Antigua Pescaderia Municipal,"Calle Ventura Alrez Sala, 6",,Gijón,Asturias,33201,210,ES,EU,210,Spain,43.544436,-5.662169,+34 900 907 005,,,,http://tc.gijon.es/,,0,,Tarjeta ayuntamiento de Gijón,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77850,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61518,CT Aboño,Carretera de la Fábrica,,Carreño,Carreño,33492,210,ES,EU,210,Spain,43.548562,-5.793201,+34 902860860,,,,http://eficiencia.hcenergia.com/efi...,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77851,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,61519,Ayuntamiento de Carreño,"Calle Pedro Herrero, 11-13",,Candás,Asturias,33430,210,ES,EU,210,Spain,43.589299,-5.764605,,,,Tarjeta EDP HC Energía,http://www.ayto-carreno.es,,0,,tarjeta EDP,,,50,TRUE,TRUE,50,Operational,2016-02-18T12:09:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77983,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,,,,
,,1,,,,1,Public,,61520,Parking La Milagrosa,"Rúa Camiño Real, 135",,Lugo,Lugo,27004,210,ES,EU,210,Spain,43.652117,-7.355557,ND,,,,,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:24:00Z,3,2016-02-13T00:24:00Z,200,TRUE,200,Submission Published,,,77852,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61231,Parking Eroski Infante,"Avenida Lope de Vega, 1",,Murcia,Murcia,30011,210,ES,EU,210,Spain,-34.761946,-58.82365,+34 968 258 055,,,,http://www.eroski.es/tiendas/hiperm...,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77216,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,230,11,,
,,1,,,,1,Public,,61232,Parking Plaza de la Coronación,"Coronación Plaza, 2",,Estella-Lizarra,Estella-Lizarra,31200,210,ES,EU,210,Spain,-34.539446,-58.592201,948153597,,,,,,0,,,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77218,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61233,Parking Serrano 2,Pza. Colon,,Madrid,Madrid,28001,210,ES,EU,210,Spain,-32.410928,-63.274438,914362085,,,,http://www.serranopark.es/medio_amb...,,0,,Tarjeta MOVELE,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77220,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61234,Parking Plaza Pío XII,"Avenida República Argentina, 4",,Palencia,Palencia,34002,210,ES,EU,210,Spain,-25.447277,-49.287747,979 71 81 50,,vehiculoelectrico@ava.es,,http://www.cidaut.es/eren/,,0,,Pedir tarjeta en el ayuntamiento,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77226,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61235,Parking Avenida Roma,"Av Roma, 13",,Sevilla,Sevilla,41004,210,ES,EU,210,Spain,-16.531138,-68.099383,954 287 488,,,,http://www.sevillatienesupunto.org,,0,,Tarjeta MOVELE,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77227,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61236,Parking Carlos Haya,"Avenida Santa Rosa de Lima, 2",,Málaga,Málaga,29007,210,ES,EU,210,Spain,-12.016798,-76.877704,+34 900 814 992,,,,http://www.zem2all.com,,0,,Tarjeta EM2ALL,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77229,2,,,,2,CHAdeMO,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61238,Plaza de la Montañeta,"Calle Colón, 1A",,Alicante,Alicante,3001,210,ES,EU,210,Spain,12.145615,-86.271451,96 520 20 52,,info@parkingcentroalicante.com,,http://www.parkingcentroalicante.es/,,0,,Pedir tarjeta al encargado,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77235,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,230,3.7,,
,,1,,,,1,Public,,61239,Parking Cristina,"Avenida Paseo de Cristina, 1",,Sevilla,Sevilla,41001,210,ES,EU,210,Spain,13.707123,-89.215249,ND,,,,,,0,,,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77237,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61240,Parking Plaza de Independencia,"Plaza Independencia, 2",,Vigo,Pontevedra,36211,210,ES,EU,210,Spain,18.433379,-69.95005,ND,,,,,,0,,Pedir tarjeta al encargado,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77238,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,61241,Parking Magdalena,Calle Pedro Campaña,,Sevilla,Sevilla,41001,210,ES,EU,210,Spain,37.3907947,-5.9974152,954 287 488,,,,http://www.sevillatienesupunto.org,,0,,Tarjeta MOVELE,,,50,TRUE,TRUE,50,Operational,2017-02-01T18:45:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77243,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),12,230,2.7,10,Alternating Current - Single Phase
,,1,,,,1,Public,,61242,Parking Plaza de la Constitución,"Calle Guadalajara, 3-5",,Getafe,Madrid,28901,210,ES,EU,210,Spain,40.3058559,-3.7323347,916653620,,,,,,0,,Pedir activación al encargado,,,50,TRUE,TRUE,50,Operational,2017-02-01T18:58:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77245,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),10,230,2.4,10,Alternating Current - Single Phase
,,1,,,,1,Public,,61243,Parador de León,"Plaza San Marcos, 1-3",,León,Leon,24008,210,ES,EU,210,Spain,42.6015114,-5.5823666,+34 987 23 73 00,,leon@parador.es,,http://www.parador.es/es/paradores/...,,0,,Pedir activación en recepción,,,50,TRUE,TRUE,50,Operational,2017-02-01T18:53:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77249,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),12,230,2.7,10,Alternating Current - Single Phase
,,1,,,,1,Public,,61244,Parking Plaza de Cuba,"Plaza de Cuba, 5",,Sevilla,Sevilla,41011,210,ES,EU,210,Spain,20.878811,-76.261055,954 287 488,,,,http://www.sevillatienesupunto.org,,0,,Tarjeta MOVELE,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77252,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61245,Llanos Blancos,"HI-30, 4",,Villa de Valverde,Santa Cruz de Tenerife,38910,210,ES,EU,210,Spain,27.777517,-17.907709,,,,,,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77254,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61246,Valverde,"Calle de la Constitución, 4",,Villa de Valverde,Santa Cruz de Tenerife,38900,210,ES,EU,210,Spain,27.80949,-17.915749,,,,,,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77256,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61247,Ayuntamiento de Santa Lucía,"Avenida de las Tirajanas, 153",,Vecindario,Las Palmas,35110,210,ES,EU,210,Spain,27.843541,-15.451059,,,,,http://www.santaluciagc.com,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77258,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61248,Depuradora del Sureste,"Calle los Cactus, 68",,Agüimes,Las Palmas,35118,210,ES,EU,210,Spain,27.852614,-15.408856,,,,,http://www.surestegc.org/,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77259,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61249,Ayuntamiento de Agüimes,"Calle Doctor Joaquín Artiles, 1",,Agüimes,Las Palmas,35260,210,ES,EU,210,Spain,27.904029,-15.4458,,,,,http://www.aguimes.es,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77260,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61250,Garby Fuerteventura 2,"Calle los Atolladeros, 3",,Morro Jable,Las Palmas,35625,210,ES,EU,210,Spain,28.051903,-14.357888,+34 620109193,,garbyfuerteventura@gmail.com,,,,0,,,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77261,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7.7,,
,,1,,,,1,Public,,61251,Restaurante Aisha,"Calle 10 de Agosto, 12",,Abades,Santa Cruz de Tenerife,38588,210,ES,EU,210,Spain,28.143112,-16.440086,,,,,,,0,,,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77262,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61252,Endesa Las Palmas,"Calle Eduardo Benot, 29",,Las Palmas de Gran Canaria,Las Palmas,35008,210,ES,EU,210,Spain,28.144612,-15.429881,,,,,,,0,,Pedir tarjeta en oficina,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77264,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61253,MIRADOR DE LA PUNTA,"Carretera General, 265",,Hermigua,Santa Cruz de Tenerife,38820,210,ES,EU,210,Spain,28.179036,-17.185433,+34 922144040,,cultura@villadehermigua.com,,http://www.hermigua.org,,0,,,,,0,,TRUE,0,Unknown,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77266,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,,,,,,,,,,,,,,,
,,1,,,,1,Public,,61254,Garby Fuerteventura 1,"Calle la Apañada, 58",,El Matorral,Las Palmas,35610,210,ES,EU,210,Spain,28.436771,-13.871263,+34 620109193,,garbyfuerteventura@gmail.com,,,,0,,,,,50,TRUE,TRUE,50,Operational,2016-02-13T00:23:00Z,3,2016-02-13T00:23:00Z,200,TRUE,200,Submission Published,,,77267,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,,,,,,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7.7,,
